2025-08-29 11:40:18,223 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-08-29 15:11:21,764 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-08-29 15:11:22,217 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-08-29 15:12:19,030 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-08-29 15:12:19,205 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 500 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-08-29 15:12:19,366 INFO gateway METHOD: POST | PATH: /api/token/refresh/ | STATUS: 500 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/refresh/
2025-08-29 15:32:37,992 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-08-29 18:17:39,236 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-08-29 18:17:46,685 INFO gateway METHOD: GET | PATH: /api/tenant/tenants/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/tenant/tenants/
2025-08-29 18:17:54,009 INFO gateway METHOD: GET | PATH: /api/tenant/tenants/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/tenant/tenants/
2025-08-29 18:17:55,455 INFO gateway METHOD: GET | PATH: /api/tenant/tenants/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/tenant/tenants/
2025-08-29 18:17:58,833 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-08-29 18:18:09,342 INFO gateway METHOD: GET | PATH: /api/tenant/tenants/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/tenant/tenants/
2025-08-29 18:31:41,854 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:31:41,897 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:32:24,277 ERROR gateway Error forwarding request to /api/applications-engine/applications/parse-resume/autofill/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Read timed out. (read timeout=30)
2025-08-29 18:35:44,999 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:35:45,067 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:40:17,042 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:40:17,091 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:40:58,629 ERROR gateway Error forwarding request to /api/applications-engine/applications/parse-resume/autofill/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Read timed out. (read timeout=30)
2025-08-29 18:55:09,971 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:55:10,015 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 18:55:55,638 ERROR gateway Error forwarding request to /api/applications-engine/applications/parse-resume/autofill/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Read timed out. (read timeout=30)
2025-08-29 19:22:57,954 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:22:58,037 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:23:29,272 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/parse-resume/autofill/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/parse-resume/autofill/
2025-08-29 19:31:31,119 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:31:32,005 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:34:15,021 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:34:15,080 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:34:48,222 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/parse-resume/autofill/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/parse-resume/autofill/
2025-08-29 19:36:30,133 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:36:30,168 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:36:52,763 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:36:52,803 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:37:07,241 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/parse-resume/autofill/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/parse-resume/autofill/
2025-08-29 19:40:18,513 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:40:18,557 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:40:21,966 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:40:22,007 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:40:39,679 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:40:39,733 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:42:52,139 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/parse-resume/autofill/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/parse-resume/autofill/
2025-08-29 19:52:29,805 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:52:29,861 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 19:52:57,260 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/parse-resume/autofill/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/parse-resume/autofill/
2025-08-29 20:04:48,366 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 20:04:48,443 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-29 20:05:17,518 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/parse-resume/autofill/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/parse-resume/autofill/
2025-08-29 20:07:06,389 ERROR gateway Error forwarding request to /api/applications-engine/applications/ from 172.19.0.1: You cannot access body after reading from request's data stream
2025-08-29 20:07:35,581 ERROR gateway Error forwarding request to /api/applications-engine/applications/ from 172.19.0.1: You cannot access body after reading from request's data stream
2025-08-29 20:08:20,190 ERROR gateway Error forwarding request to /api/applications-engine/applications/ from 172.19.0.1: You cannot access body after reading from request's data stream
2025-08-29 20:10:56,897 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/parse-resume/autofill/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/parse-resume/autofill/
2025-08-30 01:19:49,509 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-30 01:19:49,676 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-30 01:22:16,443 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-08-30 01:25:16,740 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-08-30 01:29:49,489 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-08-30 01:44:17,621 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-08-30 01:44:17,675 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-09-01 07:11:43,725 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-09-01 07:13:09,329 INFO gateway METHOD: GET | PATH: /api/tenant/tenants/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/tenant/tenants/
2025-09-01 07:13:44,268 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/PRO-0013/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0013/
2025-09-01 07:13:49,201 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 07:15:28,426 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 07:18:59,843 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-09-01 07:19:31,723 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions-per-user | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions-per-user
2025-09-01 07:19:35,217 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions-per-user | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions-per-user
2025-09-01 07:23:19,292 INFO gateway METHOD: GET | PATH: /api/token/validate/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/validate/
2025-09-01 07:23:19,375 INFO gateway METHOD: GET | PATH: /api/token/validate/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/validate/
2025-09-01 07:23:19,826 INFO gateway METHOD: GET | PATH: /api/user/tenant-users/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/user/tenant-users/
2025-09-01 07:23:20,025 INFO gateway METHOD: GET | PATH: /api/user/tenant-users/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/user/tenant-users/
2025-09-01 07:23:25,470 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 07:23:28,230 ERROR gateway Error forwarding request to /api/applications-engine/schedules/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Max retries exceeded with url: /api/applications-engine/schedules/ (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7d25b061d490>: Failed to resolve 'job-applications' ([Errno -2] Name or service not known)"))
2025-09-01 07:23:29,068 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 07:23:31,186 ERROR gateway Error forwarding request to /api/applications-engine/schedules/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Max retries exceeded with url: /api/applications-engine/schedules/ (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7d25b060f2d0>: Failed to resolve 'job-applications' ([Errno -2] Name or service not known)"))
